ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-11-22,26606.534639038073,38369.41364036262,63904.899271990034,26606.534639038073,26606.534639038073,25259.5316647337,25259.5316647337,25259.5316647337,4863.236747096797,4863.236747096797,4863.236747096797,20396.2949176369,20396.2949176369,20396.2949176369,0.0,0.0,0.0,51866.066303771775
2010-11-23,26608.77261984753,43821.53738036653,71102.53035746598,26608.77261984753,26608.77261984753,30830.17460724429,30830.17460724429,30830.17460724429,9808.312711145447,9808.312711145447,9808.312711145447,21021.861896098846,21021.861896098846,21021.861896098846,0.0,0.0,0.0,57438.94722709182
2010-11-24,26611.010600656977,40263.13088146699,66522.73205356927,26611.010600656977,26611.010600656977,26906.667558917532,26906.667558917532,26906.667558917532,5272.218302595521,5272.218302595521,5272.218302595521,21634.449256322012,21634.449256322012,21634.449256322012,0.0,0.0,0.0,53517.67815957451
2010-11-25,26613.24858146643,47552.558039182564,72865.27435259802,26613.24858146643,26613.24858146643,33899.39026369003,33899.39026369003,33899.39026369003,11683.959076244933,11683.959076244933,11683.959076244933,22215.431187445105,22215.431187445105,22215.431187445105,0.0,0.0,0.0,60512.638845156456
2010-11-26,26615.486562275884,39432.93070534161,64710.02234090835,26615.486562275884,26615.486562275884,25785.798332360308,25785.798332360308,25785.798332360308,3041.0391225056346,3041.0391225056346,3041.0391225056346,22744.759209854674,22744.759209854674,22744.759209854674,0.0,0.0,0.0,52401.28489463619
2010-11-27,26617.724543085333,11585.275767080588,36815.46391631265,26617.724543085333,26617.724543085333,-2666.214137664489,-2666.214137664489,-2666.214137664489,-25867.655978168208,-25867.655978168208,-25867.655978168208,23201.44184050372,23201.44184050372,23201.44184050372,0.0,0.0,0.0,23951.510405420842
2010-11-28,26619.96252389478,27833.160359811318,55131.47552117307,26619.96252389478,26619.96252389478,14762.965145157694,14762.965145157694,14762.965145157694,-8801.109981438287,-8801.109981438287,-8801.109981438287,23564.07512659598,23564.07512659598,23564.07512659598,0.0,0.0,0.0,41382.92766905247
2010-11-29,26622.200505399695,42366.15245761059,68532.21956604245,26622.200505399695,26622.200505399695,28674.64715497092,28674.64715497092,28674.64715497092,4863.236747085811,4863.236747085811,4863.236747085811,23811.410407885112,23811.410407885112,23811.410407885112,0.0,0.0,0.0,55296.847660370615
2010-11-30,26624.4384869046,46947.86975014815,74079.13095977184,26624.4384869046,26624.4384869046,33731.25697292992,33731.25697292992,33731.25697292992,9808.312711149318,9808.312711149318,9808.312711149318,23922.944261780605,23922.944261780605,23922.944261780605,0.0,0.0,0.0,60355.69545983452
2010-12-01,26626.67646840951,43611.02278700883,68771.33837455788,26626.67646840951,26626.67646840951,29151.73288889528,29151.73288889528,29151.73288889528,5272.218302606905,5272.218302606905,5272.218302606905,23879.514586288373,23879.514586288373,23879.514586288373,0.0,0.0,0.0,55778.40935730479
2010-12-02,26628.914449914417,48815.12314703295,75190.01885161804,26628.914449914417,26628.914449914417,35347.84529410513,35347.84529410513,35347.84529410513,11683.959076239536,11683.959076239536,11683.959076239536,23663.886217865595,23663.886217865595,23663.886217865595,0.0,0.0,0.0,61976.759744019546
2010-12-03,26631.152431419323,39657.818779308334,65818.69774062668,26631.152431419323,26631.152431419323,26302.348509274703,26302.348509274703,26302.348509274703,3041.039122470808,3041.039122470808,3041.039122470808,23261.309386803896,23261.309386803896,23261.309386803896,0.0,0.0,0.0,52933.50094069402
2010-12-04,26633.390412924233,9460.530353578104,35836.430489326805,26633.390412924233,26633.390412924233,-3207.621287204015,-3207.621287204015,-3207.621287204015,-25867.655978168008,-25867.655978168008,-25867.655978168008,22660.034690963992,22660.034690963992,22660.034690963992,0.0,0.0,0.0,23425.769125720217
2010-12-05,26635.628394429143,26313.863913044686,52565.7760826919,26635.628394429143,26635.628394429143,13050.659133819232,13050.659133819232,13050.659133819232,-8801.109981469555,-8801.109981469555,-8801.109981469555,21851.76911528879,21851.76911528879,21851.76911528879,0.0,0.0,0.0,39686.28752824837
2010-12-06,26637.866375934052,38757.95633988866,64627.52027475651,26637.866375934052,26637.866375934052,25695.295668838502,25695.295668838502,25695.295668838502,4863.236747097905,4863.236747097905,4863.236747097905,20832.058921740594,20832.058921740594,20832.058921740594,0.0,0.0,0.0,52333.16204477256
2010-12-07,26640.10435743896,42656.87001035818,68668.79683944612,26640.10435743896,26640.10435743896,29408.899662821208,29408.899662821208,29408.899662821208,9808.312711137936,9808.312711137936,9808.312711137936,19600.58695168327,19600.58695168327,19600.58695168327,0.0,0.0,0.0,56049.00402026017
2010-12-08,26642.342338943865,37031.459917772496,63496.59995106924,26642.342338943865,26642.342338943865,23433.59227949601,23433.59227949601,23433.59227949601,5272.218302588352,5272.218302588352,5272.218302588352,18161.373976907656,18161.373976907656,18161.373976907656,0.0,0.0,0.0,50075.934618439875
2010-12-09,26644.580320448775,41907.28243287187,68966.21053592981,26644.580320448775,26644.580320448775,28206.835228958862,28206.835228958862,28206.835228958862,11683.959076262418,11683.959076262418,11683.959076262418,16522.87615269644,16522.87615269644,16522.87615269644,0.0,0.0,0.0,54851.41554940764
2010-12-10,26646.81830195368,31165.72039955441,57709.759869877525,26646.81830195368,26646.81830195368,17739.012425044606,17739.012425044606,17739.012425044606,3041.0391225081953,3041.0391225081953,3041.0391225081953,14697.973302536411,14697.973302536411,14697.973302536411,0.0,0.0,0.0,44385.83072699829
2010-12-11,26649.056283458594,138.05399546694383,26624.589736860573,26649.056283458594,26649.056283458594,-13163.81035080094,-13163.81035080094,-13163.81035080094,-25867.655978147293,-25867.655978147293,-25867.655978147293,12703.845627346353,12703.845627346353,12703.845627346353,0.0,0.0,0.0,13485.245932657654
2010-12-12,26651.2942649635,15286.11783181435,42213.91265372936,26651.2942649635,26651.2942649635,1760.6294236038934,1760.6294236038934,1760.6294236038934,-8801.109981453057,-8801.109981453057,-8801.109981453057,10561.739405056953,10561.739405056953,10561.739405056953,0.0,0.0,0.0,28411.923688567393
2010-12-13,26653.53224646841,26605.76048060482,53282.65608969988,26653.53224646841,26653.53224646841,13159.861994069539,13159.861994069539,13159.861994069539,4863.236747110001,4863.236747110001,4863.236747110001,8296.62524695954,8296.62524695954,8296.62524695954,0.0,0.0,0.0,39813.39424053795
2010-12-14,26655.770227973317,29511.29907292181,54290.17946432247,26655.770227973317,26655.770227973317,15745.068133616256,15745.068133616256,15745.068133616256,9808.312711152219,9808.312711152219,9808.312711152219,5936.7554224640335,5936.7554224640335,5936.7554224640335,0.0,0.0,0.0,42400.83836158957
2010-12-15,26658.008209478223,22591.477929954985,47984.550966041694,26658.008209478223,26658.008209478223,8785.347874111247,8785.347874111247,8785.347874111247,5272.218302587155,5272.218302587155,5272.218302587155,3513.129571524092,3513.129571524092,3513.129571524092,0.0,0.0,0.0,35443.35608358947
2010-12-16,26660.246190983133,25977.965082875173,52435.27276612974,26660.246190983133,26660.246190983133,12742.839790714597,12742.839790714597,12742.839790714597,11683.959076254157,11683.959076254157,11683.959076254157,1058.8807144604389,1058.8807144604389,1058.8807144604389,0.0,0.0,0.0,39403.08598169773
2010-12-17,26662.484172488043,15754.661706061026,40841.98337763796,26662.484172488043,26662.484172488043,1649.6348912384249,1649.6348912384249,1649.6348912384249,3041.0391224943887,3041.0391224943887,3041.0391224943887,-1391.4042312559636,-1391.4042312559636,-1391.4042312559636,0.0,0.0,0.0,28312.119063726466
2010-12-18,26664.722153992952,-15253.472707467663,10233.032260259039,26664.722153992952,26664.722153992952,-29670.069253540874,-29670.069253540874,-29670.069253540874,-25867.65597815669,-25867.65597815669,-25867.65597815669,-3802.413275384186,-3802.413275384186,-3802.413275384186,0.0,0.0,0.0,-3005.347099547922
2010-12-19,26666.96013549786,-1313.107218025169,24778.087623624433,26666.96013549786,26666.96013549786,-14939.979821428016,-14939.979821428016,-14939.979821428016,-8801.109981432834,-8801.109981432834,-8801.109981432834,-6138.869839995183,-6138.869839995183,-6138.869839995183,0.0,0.0,0.0,11726.980314069842
2010-12-20,26669.198117002765,10877.028007654584,36342.64589255134,26669.198117002765,26669.198117002765,-3503.069409340926,-3503.069409340926,-3503.069409340926,4863.236747105782,4863.236747105782,4863.236747105782,-8366.306156446708,-8366.306156446708,-8366.306156446708,0.0,0.0,0.0,23166.12870766184
2010-12-21,26671.43609850768,12162.918444291692,39401.34567478511,26671.43609850768,26671.43609850768,-643.5175392399243,-643.5175392399243,-643.5175392399243,9808.31271114568,9808.31271114568,9808.31271114568,-10451.830250385605,-10451.830250385605,-10451.830250385605,0.0,0.0,0.0,26027.918559267753
2010-12-22,26673.67408240924,6078.60822228945,33184.31794533402,26673.67408240924,26673.67408240924,-7092.648826520046,-7092.648826520046,-7092.648826520046,5272.218302598538,5272.218302598538,5272.218302598538,-12364.867129118584,-12364.867129118584,-12364.867129118584,0.0,0.0,0.0,19581.025255889195
2010-12-23,26675.912066310804,11900.61888827456,36816.51955548982,26675.912066310804,26675.912066310804,-2393.89616666593,-2393.89616666593,-2393.89616666593,11683.959076248759,11683.959076248759,11683.959076248759,-14077.85524291469,-14077.85524291469,-14077.85524291469,0.0,0.0,0.0,24282.015899644874
2010-12-24,26678.150050212367,1281.1293992121437,27890.33532503581,26678.150050212367,26678.150050212367,-12525.841137472456,-12525.841137472456,-12525.841137472456,3041.0391224805844,3041.0391224805844,3041.0391224805844,-15566.88025995304,-15566.88025995304,-15566.88025995304,0.0,0.0,0.0,14152.30891273991
2010-12-25,26680.388034113934,-29178.338803671635,-2808.7468268522193,26680.388034113934,26680.388034113934,-42679.88562853866,-42679.88562853866,-42679.88562853866,-25867.655978156483,-25867.655978156483,-25867.655978156483,-16812.22965038217,-16812.22965038217,-16812.22965038217,0.0,0.0,0.0,-15999.497594424724
2010-12-26,26682.626018015497,-13298.685335778959,13530.316384145784,26682.626018015497,26682.626018015497,-26599.96346402437,-26599.96346402437,-26599.96346402437,-8801.109981464102,-8801.109981464102,-8801.109981464102,-17798.85348256027,-17798.85348256027,-17798.85348256027,0.0,0.0,0.0,82.6625539911256
2010-12-27,26684.864001917063,229.3232453761434,26199.45161875908,26684.864001917063,26684.864001917063,-13653.482397702684,-13653.482397702684,-13653.482397702684,4863.2367470948,4863.2367470948,4863.2367470948,-18516.719144797484,-18516.719144797484,-18516.719144797484,0.0,0.0,0.0,13031.381604214379
2010-12-28,26687.101985818623,4819.357578352221,30066.23827347854,26687.101985818623,26687.101985818623,-9152.737647397353,-9152.737647397353,-9152.737647397353,9808.312711134296,9808.312711134296,9808.312711134296,-18961.050358531647,-18961.050358531647,-18961.050358531647,0.0,0.0,0.0,17534.36433842127
2010-12-29,26689.33996972019,-605.9276287051949,25488.489132663875,26689.33996972019,26689.33996972019,-13860.225471145215,-13860.225471145215,-13860.225471145215,5272.218302609922,5272.218302609922,5272.218302609922,-19132.443773755138,-19132.443773755138,-19132.443773755138,0.0,0.0,0.0,12829.114498574974
2010-12-30,26691.577953621752,5524.990156069445,32306.403198540833,26691.577953621752,26691.577953621752,-7352.900480588254,-7352.900480588254,-7352.900480588254,11683.959076271643,11683.959076271643,11683.959076271643,-19036.859556859894,-19036.859556859894,-19036.859556859894,0.0,0.0,0.0,19338.6774730335
2010-12-31,26693.81593752332,-1575.5552056926176,25370.954577049968,26693.81593752332,26693.81593752332,-15644.446488894115,-15644.446488894115,-15644.446488894115,3041.0391224457603,3041.0391224457603,3041.0391224457603,-18685.485611339875,-18685.485611339875,-18685.485611339875,0.0,0.0,0.0,11049.369448629204
2011-01-01,26696.053921424882,-29850.85547318037,-3601.3669386906154,26696.053921424882,26696.053921424882,-43962.134304070314,-43962.134304070314,-43962.134304070314,-25867.655978146024,-25867.655978146024,-25867.655978146024,-18094.478325924287,-18094.478325924287,-18094.478325924287,0.0,0.0,0.0,-17266.080382645432
2011-01-02,26698.291905326445,-11280.976224567565,13578.176922693523,26698.291905326445,26698.291905326445,-26085.695916431858,-26085.695916431858,-26085.695916431858,-8801.109981447604,-8801.109981447604,-8801.109981447604,-17284.585934984254,-17284.585934984254,-17284.585934984254,0.0,0.0,0.0,612.5959888945872
2011-01-03,26700.529889228008,1111.574325087139,27159.906457877638,26700.529889228008,26700.529889228008,-11417.42686889852,-11417.42686889852,-11417.42686889852,4863.236747106894,4863.236747106894,4863.236747106894,-16280.663616005413,-16280.663616005413,-16280.663616005413,0.0,0.0,0.0,15283.103020329489
2011-01-04,26702.76787312957,7833.1138973416955,34482.09282509295,26702.76787312957,26702.76787312957,-5302.779544638912,-5302.779544638912,-5302.779544638912,9808.312711148581,9808.312711148581,9808.312711148581,-15111.092255787493,-15111.092255787493,-15111.092255787493,0.0,0.0,0.0,21399.98832849066
2011-01-05,26705.005857031138,5828.438980838891,31439.4582009501,26705.005857031138,26705.005857031138,-8534.897012242494,-8534.897012242494,-8534.897012242494,5272.21830259137,5272.21830259137,5272.21830259137,-13807.115314833864,-13807.115314833864,-13807.115314833864,0.0,0.0,0.0,18170.108844788643
2011-01-06,26707.243840932697,13407.030955058246,40120.21621351731,26707.243840932697,26707.243840932697,-718.1512635039602,-718.1512635039602,-718.1512635039602,11683.95907626338,11683.95907626338,11683.95907626338,-12402.11033976734,-12402.11033976734,-12402.11033976734,0.0,0.0,0.0,25989.092577428735
2011-01-07,26709.481824834264,6854.497693689594,31636.794171441437,26709.481824834264,26709.481824834264,-7889.774236139275,-7889.774236139275,-7889.774236139275,3041.0391225553562,3041.0391225553562,3041.0391225553562,-10930.81335869463,-10930.81335869463,-10930.81335869463,0.0,0.0,0.0,18819.70758869499
2011-01-08,26711.719808735827,-22042.87330859074,5130.04275171693,26711.719808735827,26711.719808735827,-35296.17157671139,-35296.17157671139,-35296.17157671139,-25867.65597815542,-25867.65597815542,-25867.65597815542,-9428.515598555978,-9428.515598555978,-9428.515598555978,0.0,0.0,0.0,-8584.451767975566
2011-01-09,26713.957792637393,-4279.125611261571,23223.883407313064,26713.957792637393,26713.957792637393,-16731.36263486922,-16731.36263486922,-16731.36263486922,-8801.109981431106,-8801.109981431106,-8801.109981431106,-7930.252653438113,-7930.252653438113,-7930.252653438113,0.0,0.0,0.0,9982.595157768174
2011-01-10,26716.195776538956,12087.16277398594,38516.04104281451,26716.195776538956,26716.195776538956,-1606.7696426888276,-1606.7696426888276,-1606.7696426888276,4863.2367471026755,4863.2367471026755,4863.2367471026755,-6470.006389791503,-6470.006389791503,-6470.006389791503,0.0,0.0,0.0,25109.426133850127
2011-01-11,26718.43376044052,18422.09943305851,44440.95595069875,26718.43376044052,26718.43376044052,4728.373216515963,4728.373216515963,4728.373216515963,9808.312711152454,9808.312711152454,9808.312711152454,-5079.93949463649,-5079.93949463649,-5079.93949463649,0.0,0.0,0.0,31446.806976956483
2011-01-12,26720.671744342082,14475.73299438254,40906.782855146696,26720.671744342082,26720.671744342082,1482.5366365394234,1482.5366365394234,1482.5366365394234,5272.218302590172,5272.218302590172,5272.218302590172,-3789.681666050749,-3789.681666050749,-3789.681666050749,0.0,0.0,0.0,28203.208380881504
2011-01-13,26722.909728243645,22598.411465405145,48887.088717489176,26722.909728243645,26722.909728243645,9058.274039191554,9058.274039191554,9058.274039191554,11683.959076257985,11683.959076257985,11683.959076257985,-2625.6850370664306,-2625.6850370664306,-2625.6850370664306,0.0,0.0,0.0,35781.1837674352
2011-01-14,26725.14771280307,13916.560123512687,41308.76161947635,26725.14771280307,26725.14771280307,1430.3745699134472,1430.3745699134472,1430.3745699134472,3041.0391225415524,3041.0391225415524,3041.0391225415524,-1610.6645526281052,-1610.6645526281052,-1610.6645526281052,0.0,0.0,0.0,28155.52228271652
2011-01-15,26727.385697362497,-13022.695167795753,13591.554916290781,26727.385697362497,26727.385697362497,-26630.792714480176,-26630.792714480176,-26630.792714480176,-25867.655978155213,-25867.655978155213,-25867.655978155213,-763.1367363249633,-763.1367363249633,-763.1367363249633,0.0,0.0,0.0,96.59298288232094
2011-01-16,26729.623681921923,4544.733329974153,30917.867250047537,26729.623681921923,26729.623681921923,-8898.177632901203,-8898.177632901203,-8898.177632901203,-8801.10998141088,-8801.10998141088,-8801.10998141088,-97.06765149032336,-97.06765149032336,-97.06765149032336,0.0,0.0,0.0,17831.44604902072
2011-01-17,26731.861666481345,19187.864699210073,44804.430981102574,26731.861666481345,26731.861666481345,5241.5987951573225,5241.5987951573225,5241.5987951573225,4863.236747091691,4863.236747091691,4863.236747091691,378.3620480656319,378.3620480656319,378.3620480656319,0.0,0.0,0.0,31973.460461638668
2011-01-18,26734.09965104077,24109.507281174832,50983.28863749361,26734.09965104077,26734.09965104077,10467.182900146363,10467.182900146363,10467.182900146363,9808.31271114107,9808.31271114107,9808.31271114107,658.8701890052927,658.8701890052927,658.8701890052927,0.0,0.0,0.0,37201.282551187134
2011-01-19,26736.337635600197,20129.611031216114,46048.80062921572,26736.337635600197,26736.337635600197,6017.281004529487,6017.281004529487,6017.281004529487,5272.2183026015555,5272.2183026015555,5272.2183026015555,745.0627019279315,745.0627019279315,745.0627019279315,0.0,0.0,0.0,32753.618640129684
2011-01-20,26738.575620159623,26438.491644037556,52803.80948934615,26738.575620159623,26738.575620159623,12326.26054880139,12326.26054880139,12326.26054880139,11683.959076252586,11683.959076252586,11683.959076252586,642.301472548804,642.301472548804,642.301472548804,0.0,0.0,0.0,39064.83616896102
2011-01-21,26740.813604719046,17072.455934803533,42917.5928190161,26740.813604719046,26740.813604719046,3401.494399541709,3401.494399541709,3401.494399541709,3041.039122506727,3041.039122506727,3041.039122506727,360.45527703498186,360.45527703498186,360.45527703498186,0.0,0.0,0.0,30142.308004260754
2011-01-22,26743.051589278475,-12079.937035167588,13664.265018975968,26743.051589278475,26743.051589278475,-25954.114288399665,-25954.114288399665,-25954.114288399665,-25867.655978144754,-25867.655978144754,-25867.655978144754,-86.45831025491078,-86.45831025491078,-86.45831025491078,0.0,0.0,0.0,788.9373008788098
2011-01-23,26745.289573837897,3860.1178847297415,30368.285848908927,26745.289573837897,26745.289573837897,-9481.839329171156,-9481.839329171156,-9481.839329171156,-8801.10998144215,-8801.10998144215,-8801.10998144215,-680.729347729006,-680.729347729006,-680.729347729006,0.0,0.0,0.0,17263.45024466674
2011-01-24,26747.527558397323,17042.417992139883,43234.02290791867,26747.527558397323,26747.527558397323,3461.739634081753,3461.739634081753,3461.739634081753,4863.236747097015,4863.236747097015,4863.236747097015,-1401.4971130152624,-1401.4971130152624,-1401.4971130152624,0.0,0.0,0.0,30209.267192479077
2011-01-25,26749.765542956746,20518.410451401644,47922.20343953642,26749.765542956746,26749.765542956746,7582.951170823349,7582.951170823349,7582.951170823349,9808.312711129689,9808.312711129689,9808.312711129689,-2225.3615403063395,-2225.3615403063395,-2225.3615403063395,0.0,0.0,0.0,34332.71671378009
2011-01-26,26752.003527516175,15846.941547195707,42588.3509824021,26752.003527516175,26752.003527516175,2145.1707915018665,2145.1707915018665,2145.1707915018665,5272.218302583004,5272.218302583004,5272.218302583004,-3127.0475110811367,-3127.0475110811367,-3127.0475110811367,0.0,0.0,0.0,28897.174319018042
2011-01-27,26754.241512075598,20780.262661854784,48704.65623268713,26754.241512075598,26754.241512075598,7603.855295758955,7603.855295758955,7603.855295758955,11683.959076275469,11683.959076275469,11683.959076275469,-4080.103780516514,-4080.103780516514,-4080.103780516514,0.0,0.0,0.0,34358.096807834554
2011-01-28,26756.479496635024,11583.268921309062,37240.60325067474,26756.479496635024,26756.479496635024,-2016.5784820815757,-2016.5784820815757,-2016.5784820815757,3041.0391225441163,3041.0391225441163,3041.0391225441163,-5057.617604625692,-5057.617604625692,-5057.617604625692,0.0,0.0,0.0,24739.90101455345
2011-01-29,26758.71748119445,-18772.578231607484,8172.973810431116,26758.71748119445,26758.71748119445,-31900.58191366636,-31900.58191366636,-31900.58191366636,-25867.65597815415,-25867.65597815415,-25867.65597815415,-6032.92593551221,-6032.92593551221,-6032.92593551221,0.0,0.0,0.0,-5141.86443247191
2011-01-30,26760.955465753876,-1732.8336892687978,24313.678153528308,26760.955465753876,26760.955465753876,-15781.414357475376,-15781.414357475376,-15781.414357475376,-8801.109981425649,-8801.109981425649,-8801.109981425649,-6980.304376049725,-6980.304376049725,-6980.304376049725,0.0,0.0,0.0,10979.5411082785
2011-01-31,26763.193450313298,10066.668469154116,37204.4409132424,26763.193450313298,26763.193450313298,-3012.379171294718,-3012.379171294718,-3012.379171294718,4863.2367470928,4863.2367470928,4863.2367470928,-7875.615918387519,-7875.615918387519,-7875.615918387519,0.0,0.0,0.0,23750.81427901858
2011-02-01,26765.431434872724,15120.739798292068,41506.90469167262,26765.431434872724,26765.431434872724,1111.4099048990995,1111.4099048990995,1111.4099048990995,9808.312711143972,9808.312711143972,9808.312711143972,-8696.902806244872,-8696.902806244872,-8696.902806244872,0.0,0.0,0.0,27876.841339771825
2011-02-02,26767.66941943215,9665.178740524145,35730.622398569256,26767.66941943215,26767.66941943215,-4152.688316828596,-4152.688316828596,-4152.688316828596,5272.218302581806,5272.218302581806,5272.218302581806,-9424.906619410402,-9424.906619410402,-9424.906619410402,0.0,0.0,0.0,22614.981102603553
2011-02-03,26769.907403991576,15086.25234503767,41952.96888203627,26769.907403991576,26769.907403991576,1640.4552480299278,1640.4552480299278,1640.4552480299278,11683.95907623606,11683.95907623606,11683.95907623606,-10043.503828206132,-10043.503828206132,-10043.503828206132,0.0,0.0,0.0,28410.362652021504
2011-02-04,26772.145388550998,6750.204661048575,32938.649145201314,26772.145388550998,26772.145388550998,-7499.007420776093,-7499.007420776093,-7499.007420776093,3041.039122530309,3041.039122530309,3041.039122530309,-10540.046543306402,-10540.046543306402,-10540.046543306402,0.0,0.0,0.0,19273.137967774906
2011-02-05,26774.383375973015,-23024.92872666825,3613.6234676213744,26774.383375973015,26774.383375973015,-36773.25689933642,-36773.25689933642,-36773.25689933642,-25867.655978163544,-25867.655978163544,-25867.655978163544,-10905.600921172869,-10905.600921172869,-10905.600921172869,0.0,0.0,0.0,-9998.873523363403
2011-02-06,26776.621363395025,-6795.208402075137,19274.41871254227,26776.621363395025,26776.621363395025,-19936.18858069296,-19936.18858069296,-19936.18858069296,-8801.109981405425,-8801.109981405425,-8801.109981405425,-11135.078599287535,-11135.078599287535,-11135.078599287535,0.0,0.0,0.0,6840.432782702064
2011-02-07,26778.859350817038,7854.286319730528,33717.77717483581,26778.859350817038,26778.859350817038,-6364.022798754954,-6364.022798754954,-6364.022798754954,4863.236747081815,4863.236747081815,4863.236747081815,-11227.25954583677,-11227.25954583677,-11227.25954583677,0.0,0.0,0.0,20414.836552062083
2011-02-08,26781.09733823905,12063.782353715009,38886.445597904094,26781.09733823905,26781.09733823905,-1376.395019742938,-1376.395019742938,-1376.395019742938,9808.312711147842,9808.312711147842,9808.312711147842,-11184.707730890783,-11184.707730890783,-11184.707730890783,0.0,0.0,0.0,25404.702318496114
2011-02-09,26783.335325661064,7501.746598334191,34157.89317414414,26783.335325661064,26783.335325661064,-5741.365673243702,-5741.365673243702,-5741.365673243702,5272.21830259319,5272.21830259319,5272.21830259319,-11013.583975836891,-11013.583975836891,-11013.583975836891,0.0,0.0,0.0,21041.969652417363
2011-02-10,26785.573313083078,15234.523199256166,41214.328483883975,26785.573313083078,26785.573313083078,960.5959430774932,960.5959430774932,960.5959430774932,11683.959076230665,11683.959076230665,11683.959076230665,-10723.36313315317,-10723.36313315317,-10723.36313315317,0.0,0.0,0.0,27746.16925616057
2011-02-11,26787.81130050509,4650.366641980854,32971.27177708319,26787.81130050509,26787.81130050509,-7285.426189927408,-7285.426189927408,-7285.426189927408,3041.0391224954856,3041.0391224954856,3041.0391224954856,-10326.465312422893,-10326.465312422893,-10326.465312422893,0.0,0.0,0.0,19502.385110577685
2011-02-12,26790.049287927104,-22023.60342057759,3888.294059914224,26790.049287927104,26790.049287927104,-35705.46910919815,-35705.46910919815,-35705.46910919815,-25867.655978163344,-25867.655978163344,-25867.655978163344,-9837.813131034807,-9837.813131034807,-9837.813131034807,0.0,0.0,0.0,-8915.419821271047
2011-02-13,26792.287275349114,-4592.6791665558985,21191.682211218937,26792.287275349114,26792.287275349114,-18075.438849702976,-18075.438849702976,-18075.438849702976,-8801.109981436693,-8801.109981436693,-8801.109981436693,-9274.328868266284,-9274.328868266284,-9274.328868266284,0.0,0.0,0.0,8716.848425646138
2011-02-14,26794.52526277113,10104.683370358338,37803.32867017047,26794.52526277113,26794.52526277113,-3791.1501421756693,-3791.1501421756693,-3791.1501421756693,4863.236747093907,4863.236747093907,4863.236747093907,-8654.386889269577,-8654.386889269577,-8654.386889269577,0.0,0.0,0.0,23003.37512059546
2011-02-15,26796.76325019314,16457.417518050406,42336.143871069384,26796.76325019314,26796.76325019314,1811.0749686611764,1811.0749686611764,1811.0749686611764,9808.312711136463,9808.312711136463,9808.312711136463,-7997.237742475286,-7997.237742475286,-7997.237742475286,0.0,0.0,0.0,28607.83821885432
2011-02-16,26799.001237615154,12215.89258889852,38123.14902335545,26799.001237615154,26799.001237615154,-2050.2025926152864,-2050.2025926152864,-2050.2025926152864,5272.218302604573,5272.218302604573,5272.218302604573,-7322.420895219859,-7322.420895219859,-7322.420895219859,0.0,0.0,0.0,24748.798644999868
2011-02-17,26801.239225037167,18450.94339506039,44578.02791632367,26801.239225037167,26801.239225037167,5034.7759302094855,5034.7759302094855,5034.7759302094855,11683.959076253548,11683.959076253548,11683.959076253548,-6649.183146044062,-6649.183146044062,-6649.183146044062,0.0,0.0,0.0,31836.015155246652
2011-02-18,26803.47721245918,10676.294226797932,37439.83156813482,26803.47721245918,26803.47721245918,-2954.8802185060977,-2954.8802185060977,-2954.8802185060977,3041.03912253287,3041.03912253287,3041.03912253287,-5995.919341038968,-5995.919341038968,-5995.919341038968,0.0,0.0,0.0,23848.596993953084
2011-02-19,26805.71519988119,-18184.1035502336,8445.490237179723,26805.71519988119,26805.71519988119,-31247.30711975001,-31247.30711975001,-31247.30711975001,-25867.655978152885,-25867.655978152885,-25867.655978152885,-5379.651141597127,-5379.651141597127,-5379.651141597127,0.0,0.0,0.0,-4441.591919868821
2011-02-20,26807.953187303207,-599.161427011059,27684.774541178842,26807.953187303207,26807.953187303207,-13616.668253013944,-13616.668253013944,-13616.668253013944,-8801.109981471693,-8801.109981471693,-8801.109981471693,-4815.5582715422515,-4815.5582715422515,-4815.5582715422515,0.0,0.0,0.0,13191.284934289262
2011-02-21,26810.191174725216,14670.663327500151,40634.4100588657,26810.191174725216,26810.191174725216,546.66179243877,546.66179243877,546.66179243877,4863.236747106003,4863.236747106003,4863.236747106003,-4316.574954667233,-4316.574954667233,-4316.574954667233,0.0,0.0,0.0,27356.852967163984
2011-02-22,26812.42916214723,19760.65839060647,45792.571415443905,26812.42916214723,26812.42916214723,5915.250519381145,5915.250519381145,5915.250519381145,9808.312711150747,9808.312711150747,9808.312711150747,-3893.0621917696017,-3893.0621917696017,-3893.0621917696017,0.0,0.0,0.0,32727.679681528374
2011-02-23,26814.667149569243,15268.388503765944,41596.09660717142,26814.667149569243,26814.667149569243,1719.6541209677437,1719.6541209677437,1719.6541209677437,5272.218302586021,5272.218302586021,5272.218302586021,-3552.564181618277,-3552.564181618277,-3552.564181618277,0.0,0.0,0.0,28534.321270536988
2011-02-24,26816.905136991256,22868.321290231484,47809.601487261294,26816.905136991256,26816.905136991256,8384.304443446335,8384.304443446335,8384.304443446335,11683.959076245283,11683.959076245283,11683.959076245283,-3299.6546327989467,-3299.6546327989467,-3299.6546327989467,0.0,0.0,0.0,35201.20958043759
